id,error,error_type,name,time,memory,username
55105," variable 'sum' set but not used [-Wunused-but-set-variable] int num1,num2,sum; ^~~ ",WA,C,0.00489377,780,CB_EN_U4MEE19235
55109," variable 'km' set but not used [-Wunused-but-set-variable] float km; ^~ mechcp8c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;cm); ^~~~~~~~~~~~~~~ ",WA,C,0.004660259,780,cb_en_u4mee19229
55110," format '%d' expects argument of type 'int *', but argument 2 has type 'float *' [-Wformat=] scanf(""%d"",&amp;num1); ~^ ~~~~~ %e mechcp7c.c:8:21: format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""Diameter = %d units\n\nCircumference = %d units\n\nArea = %d sq. units"",num2,num3,num4); ~^ %f mechcp7c.c:8:49: format '%d' expects argument of type 'int', but argument 3 has type 'double' [-Wformat=] printf(""Diameter = %d units\n\nCircumference = %d units\n\nArea = %d sq. units"",num2,num3,num4); ~^ %f mechcp7c.c:8:68: format '%d' expects argument of type 'int', but argument 4 has type 'double' [-Wformat=] printf(""Diameter = %d units\n\nCircumference = %d units\n\nArea = %d sq. units"",num2,num3,num4); ~^ %f mechcp7c.c:4:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005166665,780,cb_en_u4mee19205
55111," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp6c.c:7:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005036545999999999,780,cb_en_u4mee19217
55117," variable 'sum' set but not used [-Wunused-but-set-variable] int num1,num2,sum; ^~~ ",WA,C,0.00623948,780,CB_EN_U4MEE19235
55118," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp6c.c:7:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004861967,780,cb_en_u4mee19217
55119," format '%d' expects argument of type 'int *', but argument 2 has type 'float *' [-Wformat=] scanf(""%d"",&amp;num1); ~^ ~~~~~ %e mechcp9c.c:7:42: format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""Temperature in Fahrenheit = %d F"",num2); ~^ %f mechcp9c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005840423000000001,780,cb_en_u4mee19205
55122," unknown conversion type character '*' in format [-Wformat=] printf(""Circumference = %0.2*f units\n"",cir); ^ mechcp7c.c:9:12: too many arguments for format [-Wformat-extra-args] printf(""Circumference = %0.2*f units\n"",cir); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ mechcp7c.c:10:24: unknown conversion type character '*' in format [-Wformat=] printf(""Area = %0.0*f sq. units\n"",area); ^ mechcp7c.c:10:12: too many arguments for format [-Wformat-extra-args] printf(""Area = %0.0*f sq. units\n"",area); ^~~~~~~~~~~~~~~~~~~~~~~~~~~ ",WA,C,0.007936834,780,cb_en_u4mee19213
55124," format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""\n Length in kilometer = %.2f km"",km); ~~~^ %.2d mechcp8c.c:5:10: 'l' is used uninitialized in this function [-Wuninitialized] m=.01*l; ~~~^~ ",WA,C,0.0058571380000000004,780,cb_en_u4mee19240
55130," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;radi); ^~~~~~~~~~~~~~~~~ ",WA,C,0.00538968,780,CB_EN_U4MEE19208
55132," variable 'sum' set but not used [-Wunused-but-set-variable] int num1,num2,sum; ^~~ ",WA,C,0.005450271,780,CB_EN_U4MEE19235
55137," variable 'km' set but not used [-Wunused-but-set-variable] float km; ^~ mechcp8c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;cm); ^~~~~~~~~~~~~~~ ",WA,C,0.006081535,780,cb_en_u4mee19229
55140," format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""\n Length in kilometer = %.2f km"",km); ~~~^ %.2d ",WA,C,0.005296528000000001,780,cb_en_u4mee19240
55144," variable 'km' set but not used [-Wunused-but-set-variable] float km; ^~ mechcp8c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;cm); ^~~~~~~~~~~~~~~ ",WA,C,0.007158912,780,cb_en_u4mee19229
55149," format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""\n\nLength in kilometer = %d km "",km); ~^ %f mechcp8c.c:6:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;cm); ^~~~~~~~~~~~~~~~~ ",WA,C,0.007348904,780,cb_en_u4mee19236
55150," unused variable 'area' [-Wunused-variable] int num1,num2,area; ^~~~ ",WA,C,0.005457933000000001,780,cbenu4mee19215
55153," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp6c.c:7:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005578851,780,cb_en_u4mee19217
55156, 'cm' is used uninitialized in this function [-Wuninitialized] m=cm/100; ~~^~~~ ,WA,C,0.004796104,780,CB_EN_U4MEE19230
55165, 'cm' is used uninitialized in this function [-Wuninitialized] m=cm/100; ~~^~~~ ,WA,C,0.006300853,780,CB_EN_U4MEE19230
55171," unused variable 't' [-Wunused-variable] int t,c,f; ^ ",WA,C,0.005771826999999999,780,cbenmee19244
55173," unknown conversion type character '*' in format [-Wformat=] printf(""Circumference = %0.2*f units\n"",cir); ^ mechcp7c.c:10:12: too many arguments for format [-Wformat-extra-args] printf(""Circumference = %0.2*f units\n"",cir); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ mechcp7c.c:11:24: unknown conversion type character '*' in format [-Wformat=] printf(""Area = %0.0*f sq. units\n"",area); ^ mechcp7c.c:11:12: too many arguments for format [-Wformat-extra-args] printf(""Area = %0.0*f sq. units\n"",area); ^~~~~~~~~~~~~~~~~~~~~~~~~~~ mechcp7c.c:4:9: variable 'a' set but not used [-Wunused-but-set-variable] int a,dia,cir,area; ^ ",WA,C,0.005360592,780,cb_en_u4mee19213
55181," variable 'km' set but not used [-Wunused-but-set-variable] float km; ^~ mechcp8c.c:4:12: variable 'm' set but not used [-Wunused-but-set-variable] int cm,m; ^ mechcp8c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;cm); ^~~~~~~~~~~~~~~ ",WA,C,0.005635772,780,cb_en_u4mee19229
55184," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp6c.c:6:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005014258,780,cb_en_u4mee19217
55188," unused variable 't' [-Wunused-variable] int t,c,f; ^ ",WA,C,0.005022847,780,cbenmee19244
55197," variable 'km' set but not used [-Wunused-but-set-variable] float km; ^~ mechcp8c.c:4:12: variable 'm' set but not used [-Wunused-but-set-variable] int cm,m; ^ mechcp8c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;cm); ^~~~~~~~~~~~~~~ ",WA,C,0.005974271999999999,780,cb_en_u4mee19229
55213," unused variable 'area' [-Wunused-variable] int num1,num2,area; ^~~~ ",WA,C,0.005458293,780,cbenu4mee19215
55215," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp10c.c:6:6: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005223348,780,cb_en_u4mee19205
55222," format '%d' expects a matching 'int' argument [-Wformat=] printf(""Length in meter = %d m""); ~^ mechcp8c.c:9:32: format '%d' expects a matching 'int' argument [-Wformat=] printf(""Length in kilometer = %d km""); ~^ mechcp8c.c:3:19: variable 'km' set but not used [-Wunused-but-set-variable] {int length,meter,km; ^~ mechcp8c.c:3:13: variable 'meter' set but not used [-Wunused-but-set-variable] {int length,meter,km; ^~~~~ mechcp8c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.005372086,780,CBENU4MEE19212
55223," format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""Length in meter = %d m\n"",m); ~^ %f mechcp8c.c:10:36: format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""Length in kilometer = %d km\n"",k); ~^ %f mechcp8c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;c); ^~~~~~~~~~~~~~ ",WA,C,0.004914819,780,cb_en_u4mee19207
55233," format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""Length in meter = %d m\n"",m); ~^ %f mechcp8c.c:10:36: format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""Length in kilometer = %d km\n"",k); ~^ %f mechcp8c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;c); ^~~~~~~~~~~~~~ ",WA,C,0.005302545,780,cb_en_u4mee19207
55236," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;c); ^~~~~~~~~~~~~~ ",WA,C,0.004956706,780,cb_en_u4mee19207
55249," variable 'lkm' set but not used [-Wunused-but-set-variable] float lm,lkm; ^~~ ",WA,C,0.004901087,780,CB_EN_MEE19219
55251, 'c' is used uninitialized in this function [-Wuninitialized] f1=((9*c)/5)+32; ~~^~~ ,WA,C,0.0053492719999999995,780,CBENU4MEE19211
55252," format '%d' expects a matching 'int' argument [-Wformat=] printf(""Length in meter = %d m\n""); ~^ mechcp8c.c:9:32: format '%d' expects a matching 'int' argument [-Wformat=] printf(""Length in kilometer = %d km\n""); ~^ mechcp8c.c:3:19: variable 'km' set but not used [-Wunused-but-set-variable] {int length,meter,km; ^~ mechcp8c.c:3:13: variable 'meter' set but not used [-Wunused-but-set-variable] {int length,meter,km; ^~~~~ mechcp8c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.005631426,780,CBENU4MEE19212
55254," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;c); ^~~~~~~~~~~~~~ ",WA,C,0.005818816,780,cb_en_u4mee19207
55258," variable 'lkm' set but not used [-Wunused-but-set-variable] float lm,lkm; ^~~ ",WA,C,0.00489454,780,CB_EN_MEE19219
55267, 'c' is used uninitialized in this function [-Wuninitialized] f1=((9*c)/5)+32; ~~^~~ ,WA,C,0.006484965,780,CBENU4MEE19211
55269," format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""Length in kilometer = %d km\n"",k); ~^ %f mechcp8c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;c); ^~~~~~~~~~~~~~ ",WA,C,0.005475459,780,cb_en_u4mee19207
55273," too many arguments for format [-Wformat-extra-args] printf(""\nLength in meter=10 m"", lm); ^~~~~~~~~~~~~~~~~~~~~~~~ mechcp8c.c:5:14: variable 'lkm' set but not used [-Wunused-but-set-variable] float lm,lkm; ^~~ ",WA,C,0.00718304,780,CB_EN_MEE19219
55275," format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""\n Length in meter = %f m"",m); ~^ %d ",WA,C,0.005290938,780,cb_en_u4mee19240
55276," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;c); ^~~~~~~~~~~~~~ ",WA,C,0.004878978,780,cb_en_u4mee19207
55277," format '%d' expects a matching 'int' argument [-Wformat=] printf(""Length in meter = %d m\n""); ~^ mechcp8c.c:9:32: format '%d' expects a matching 'int' argument [-Wformat=] printf(""Length in kilometer = %d km\n""); ~^ mechcp8c.c:3:19: variable 'km' set but not used [-Wunused-but-set-variable] {int length,meter,km; ^~ mechcp8c.c:3:13: variable 'meter' set but not used [-Wunused-but-set-variable] {int length,meter,km; ^~~~~ mechcp8c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.005404135,780,CBENU4MEE19212
55283," variable 'lkm' set but not used [-Wunused-but-set-variable] float lm,lkm; ^~~ mechcp8c.c:5:11: variable 'lm' set but not used [-Wunused-but-set-variable] float lm,lkm; ^~ ",WA,C,0.005765391,780,CB_EN_MEE19219
55290, 'c' is used uninitialized in this function [-Wuninitialized] f1=((9*c)/5)+32; ~~^~~ ,WA,C,0.005586589,780,CBENU4MEE19211
55296," variable 'p' set but not used [-Wunused-but-set-variable] int f,p,g; ^ mechcp11c.c:5:6: variable 'f' set but not used [-Wunused-but-set-variable] int f,p,g; ^ ",WA,C,0.005516545,780,cb_en_u4mee19243
55328," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp11c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005817996,1232,cb_en_u4mee19205
55330," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.006265719,780,CBENU4MEE19212
55342," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp11c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005582953000000001,1232,cb_en_u4mee19205
55346," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.005833991,780,CBENU4MEE19212
55355," format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""Length in kilometer = %d km\n"",km); ~^ %f mechcp8c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.006231306,780,CBENU4MEE19212
55358," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;num1); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005911326,780,cb_en_u4mee19205
55370," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;num1); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005554138,780,cb_en_u4mee19205
55375," implicit declaration of function 'pow' [-Wimplicit-function-declaration] printf("" 5^2 = %d \n"",pow(f,p)); ^~~ mechcp11c.c:14:24: incompatible implicit declaration of built-in function 'pow' mechcp11c.c:14:24: note: include '&lt;math.h&gt;' or provide a declaration of 'pow' mechcp11c.c:14:18: format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf("" 5^2 = %d \n"",pow(f,p)); ~^ ~~~~~~~~ %f mechcp11c.c:6:10: unused variable 'g' [-Wunused-variable] int f,p,g; ^ ",WA,C,0.006701616999999999,780,cb_en_u4mee19243
55383," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f"",&amp;num1); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005158877,780,cb_en_u4mee19205
55386," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.005387273000000001,780,CBENU4MEE19212
55391," implicit declaration of function 'pow' [-Wimplicit-function-declaration] printf("" 5^2 = %d \n"",pow(f,p)); ^~~ mechcp11c.c:14:24: incompatible implicit declaration of built-in function 'pow' mechcp11c.c:14:24: note: include '&lt;math.h&gt;' or provide a declaration of 'pow' mechcp11c.c:14:18: format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf("" 5^2 = %d \n"",pow(f,p)); ~^ ~~~~~~~~ %f mechcp11c.c:6:10: unused variable 'g' [-Wunused-variable] int f,p,g; ^ ",WA,C,0.006019091,780,cb_en_u4mee19243
55393," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.005612882,780,CBENU4MEE19212
55394," implicit declaration of function 'pow' [-Wimplicit-function-declaration] printf(""5 ^ 2 = %d \n"",pow(f,p)); ^~~ mechcp11c.c:14:25: incompatible implicit declaration of built-in function 'pow' mechcp11c.c:14:25: note: include '&lt;math.h&gt;' or provide a declaration of 'pow' mechcp11c.c:14:19: format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""5 ^ 2 = %d \n"",pow(f,p)); ~^ ~~~~~~~~ %f mechcp11c.c:6:10: unused variable 'g' [-Wunused-variable] int f,p,g; ^ ",WA,C,0.006180542,780,cb_en_u4mee19243
55398," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.007297957,780,CBENU4MEE19212
55403," format '%d' expects argument of type 'int', but argument 2 has type 'double' [-Wformat=] printf(""5 ^ 2 = %d \n"",pow(f,p)); ~^ ~~~~~~~~ %f mechcp11c.c:6:10: unused variable 'g' [-Wunused-variable] int f,p,g; ^ ",WA,C,0.005851721999999999,780,cb_en_u4mee19243
55404," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;length); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.0054828,780,CBENU4MEE19212
57050," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;a1); ^~~~~~~~~~~~~~~~~ mechcp10c.c:7:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;a2); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004064203,780,cb_en_u4mee19236
57119," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;c); ^~~~~~~~~~~~~~ ",WA,C,0.005024827,780,CB_EN_U4MEE19201
57152," implicit declaration of function 'pow' [-Wimplicit-function-declaration] c=pow(a,b); ^~~ mechcp11c.c:9:5: incompatible implicit declaration of built-in function 'pow' mechcp11c.c:9:5: note: include '&lt;math.h&gt;' or provide a declaration of 'pow' mechcp11c.c:5:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ mechcp11c.c:6:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ ",WA,C,0.004512435,780,CB_EN_U4MEE19201
57161," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.008915197,780,cbenu4cce19035
57162," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.008426213,780,cbenu4cce19035
57179," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ mechcp13c.c:8:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ mechcp13c.c:9:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;c); ^~~~~~~~~~~~~~ mechcp13c.c:10:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;e); ^~~~~~~~~~~~~~ mechcp13c.c:11:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;f); ^~~~~~~~~~~~~~ ",WA,C,0.004704135,780,CB_EN_U4MEE19201
57228, 'length' is used uninitialized in this function [-Wuninitialized] num=length+width; ~~~^~~~~~~~~~~~~ mechcp5c.c:6:4: 'width' is used uninitialized in this function [-Wuninitialized] ,WA,C,0.004038024,780,cb_en_u4mee19253
57230," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cce2c.c:11:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,C,0.006840852,780,cbenu4cce19035
57250," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cce2c.c:10:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,C,0.008058685999999999,780,cbenu4cce19035
57252," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.009345292,780,cbenu4cce19035
57259," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~ ",WA,C,0.011080924,780,cbenu4cce19035
57264," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 101c.c:8:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ ",WA,C,0.007861281999999999,780,cbenu4cce19035
57272," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004097227,780,CB_EN_U4MEE19201
57274," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004894649,780,CB_EN_U4MEE19201
57276," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004182661,780,CB_EN_U4MEE19201
57277," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004024474,780,CB_EN_U4MEE19201
57279," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004561557,780,CB_EN_U4MEE19201
57281," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004309988,780,CB_EN_U4MEE19201
57283," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.005078614,780,CB_EN_U4MEE19201
57285," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.0039629109999999995,780,CB_EN_U4MEE19201
57287," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004140864,780,CB_EN_U4MEE19201
57288," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.004294633,780,CB_EN_U4MEE19201
57297," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;days); ^~~~~~~~~~~~~~~~~ ",WA,C,0.0048547270000000005,780,CB_EN_U4MEE19201
57336," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",length); ~^ mechcp5c.c:9:9: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",width); ~^ mechcp5c.c:8:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",length); ^~~~~~~~~~~~~~~~~~ mechcp5c.c:9:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",width); ^~~~~~~~~~~~~~~~~ ",WA,C,0.0044555820000000005,780,cb_en_u4mee19253
57359," format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""meter=%f"",meter); ~^ %d mechcp8c.c:9:24: format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""kilometer=%f"",kilometer); ~^ %d ",WA,C,0.004882117,780,cb_en_u4mee19239
57361," format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""meter= %f"",meter); ~^ %d mechcp8c.c:9:25: format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""kilometer= %f"",kilometer); ~^ %d ",WA,C,0.004686615999999999,780,cb_en_u4mee19239
57365," format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""kilometer= %f"",kilometer); ~^ %d ",WA,C,0.004247815,780,cb_en_u4mee19239
57366," format '%f' expects argument of type 'double', but argument 2 has type 'int' [-Wformat=] printf(""kilometer= %f"",kilometer); ~^ %d ",WA,C,0.0043819390000000005,780,cb_en_u4mee19239
57397," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cce2c.c:10:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,C,0.007835824,780,cbenu4cce19035
57400," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cce2c.c:10:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,C,0.007519026,780,cbenu4cce19035
