id,error,error_type,name,time,memory,username
48122, expected identifier or '(' before '/' token /A program to print hello world ^ CustomInvocationc.c:5:9: fatal studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19248
48123, std.io: No such file or directory #include&lt;std.io&gt; ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19240
48131, std.io: No such file or directory #include &lt;std.io&gt; ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19240
48153, stdio.: No such file or directory #include&lt;stdio.&gt;h ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19227
48161, stdio.: No such file or directory #include&lt;stdio.&gt;h ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19227
48209, stido.h: No such file or directory #include&lt;stido.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19242
48213, stido.h: No such file or directory #include&lt;stido.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19242
48282, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19210
49044, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19204
49048, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19204
49152, stdio.H: No such file or directory #include&lt;stdio.H&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,n_radhika
49574, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19005
49575, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19030
49582, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19005
49603, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19024
49607, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19004
49609, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19024
49624, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19024
49634, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19007
49641, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19001
49679, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19028
49709, stdio.n: No such file or directory #include&lt;stdio.n&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19017
49712, missing terminating &gt; character #include&lt;stdio ^ CustomInvocationc.c:1:9: fatal stdio: No such file or directory #include&lt;stdio ^ compilation terminated. ,CI,C,0.0,0,cbenu4che19022
49718, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19022
49791, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19009
49865, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19013
49927, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19013
49952, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19013
49993, stdio.n: No such file or directory #include &lt;stdio.n&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19028
50184, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19017
50425, iosteram.h: No such file or directory #include&lt;iosteram.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,mugunth
50430, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,mugunth
50431, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,mugunth
50521, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19029
50579, missing terminating &gt; character #include&lt;stdio.h. ^ CustomInvocationc.c:1:9: fatal stdio.h.: No such file or directory #include&lt;stdio.h. ^ compilation terminated. ,CI,C,0.0,0,cbenu4che19029
50585, missing terminating &gt; character #include&lt;stdio.h. ^ CustomInvocationc.c:1:9: fatal stdio.h.: No such file or directory #include&lt;stdio.h. ^ compilation terminated. ,CI,C,0.0,0,cbenu4che19029
50617, missing terminating &gt; character #include&lt;stdio.h. ^ CustomInvocationc.c:1:9: fatal stdio.h.: No such file or directory #include&lt;stdio.h. ^ compilation terminated. ,CI,C,0.0,0,cbenu4che19029
50619, missing terminating &gt; character #include&lt;stdio.h. ^ CustomInvocationc.c:1:9: fatal stdio.h.: No such file or directory #include&lt;stdio.h. ^ compilation terminated. ,CI,C,0.0,0,cbenu4che19029
50786," stdio,h: No such file or directory #include&lt;stdio,h&gt; ^~~~~~~~~ compilation terminated. ",CI,C,0.0,0,cbenu4che19002
51021, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,mugunth
51026, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,Sai_Satvik_A
51085, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,THEJASWINI
51090, bool.h: No such file or directory #include&lt;bool.h&gt; ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,Arvind_R07
51111, strbool.h: No such file or directory #include&lt;strbool.h&gt; ^~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,bala_murugan_b
51118, studio.h: No such file or directory #include &lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,Akshara_S_Nair
51130, iostream.h: No such file or directory #include &lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,dhanusharavindh
51230, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,adarsh_selvam
51264, stdio.: No such file or directory #include &lt;stdio.&gt; ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,Oviya_h
51301, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19435
51451, stdi0.h: No such file or directory #include&lt;stdi0.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19139
51491, iostream.h: No such file or directory #include &lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,Haranath
51544, iostream.h: No such file or directory #include &lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,Haranath
51569, .stdio.h: No such file or directory #include&lt;.stdio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cvrahul666
51574, missing terminating &gt; character #include&lt;.stdio.h ^ CustomInvocationc.c:1:9: fatal .stdio.h: No such file or directory #include&lt;.stdio.h ^ compilation terminated. ,CI,C,0.0,0,cvrahul666
51582, .stdio.h: No such file or directory #include&lt;.stdio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cvrahul666
51845, missing terminating &gt; character #include&lt;stdio.h. ^ CustomInvocationc.c:1:9: fatal stdio.h.: No such file or directory #include&lt;stdio.h. ^ compilation terminated. ,CI,C,0.0,0,Lavanya
51847, missing terminating &gt; character #include&lt;stdio.h. ^ CustomInvocationc.c:1:9: fatal stdio.h.: No such file or directory #include&lt;stdio.h. ^ compilation terminated. ,CI,C,0.0,0,Lavanya
51867, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cse19437
52091, stdio: No such file or directory #include &lt;stdio&gt; ^~~~~~~ compilation terminated. ,CE,C,0.0,0,swagath
52150, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19140
52173, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19140
52210, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,Cbenu4cse19133
52223, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19104
52281, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19104
52339, iostream.h: No such file or directory # include &lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19162
52395, dos.h: No such file or directory #include&lt;dos.h&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,CBENU4CSE19163
52429, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,CBENU4CSE19163
52500, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19031
52621, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,CB_EN_U4CSE19059
52623, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,CB_EN_U4CSE19059
52624, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,CB_EN_U4CSE19059
52629, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,CB_EN_U4CSE19059
52936, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,CB_EN_U4MEE19226
52953, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,19MEEC21
52971, studio.h: No such file or directory #include &lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_en_u4mee19217
52975, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cbenu4mee19215
52980, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_en_u4mee19207
53007, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,CB_EN_U4MEE19206
53018, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_enu4mee19242
53021, missing terminating &gt; character #include &lt;stdio.h . ^ mechcp1c.c:1:10: fatal stdio.h .: No such file or directory #include &lt;stdio.h . ^ compilation terminated. ,CE,C,0.0,0,CB_EN_MEE19219
53043, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_en_u4mee19239
53055, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,CB_EN_U4MEE19206
53061, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,CB_EN_U4MEE19206
53112, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_en_u4mee19239
53232, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cbenu4mee19215
53315, stdio.H: No such file or directory #include&lt;stdio.H&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_enu4mee19242
53350," stdio,h: No such file or directory #include&lt;stdio,h&gt; ^~~~~~~~~ compilation terminated. ",CE,C,0.0,0,cb_en_u4mee19209
53387, missing terminating &gt; character #include &lt;std ^ mechcp3c.c:1:10: fatal std: No such file or directory #include &lt;std ^ compilation terminated. ,CE,C,0.0,0,cbenmee19244
53593, stido.h: No such file or directory #include&lt;stido.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_enu4mee19252
53714, stidio.h: No such file or directory #include&lt;stidio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_en_u4mee19209
53726, stidio.h: No such file or directory #include&lt;stidio.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_en_u4mee19209
53870, studio: No such file or directory #include&lt;studio&gt; ^~~~~~~~ compilation terminated. ,CE,C,0.0,0,Cb_ENU4MEE19225
54162, sdtio.h: No such file or directory #include&lt;sdtio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,19MEEC21
54179, sdtio.h: No such file or directory #include&lt;sdtio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,19MEEC21
54524, stdo.h: No such file or directory #include&lt;stdo.h&gt; ^~~~~~~~ compilation terminated. ,CE,C,0.0,0,CBENU4MEE19237
55079, stdio.: No such file or directory #include&lt;stdio.&gt; ^~~~~~~~ compilation terminated. ,CE,C,0.0,0,cb_en_u4mee19205
56551, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4mee19132
56568, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4mee19132
57029, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,CB_EN_U4MEE19223
57105, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19026
57107, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19026
57108, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19026
57122, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,CB_EN_U4MEE19223
57535, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CE,C,0.0,0,CB_EN_U4MEE19220
57584, missing terminating &gt; character #include &lt;stdio.hs ^ CustomInvocationc.c:1:10: fatal stdio.hs: No such file or directory #include &lt;stdio.hs ^ compilation terminated. ,CI,C,0.0,0,cbenu4cse19135
57586, missing terminating &gt; character #include &lt;stdio.hs ^ CustomInvocationc.c:1:10: fatal stdio.hs: No such file or directory #include &lt;stdio.hs ^ compilation terminated. ,CI,C,0.0,0,cbenu4cse19135
57587, missing terminating &gt; character #include &lt;stdio.hs ^ CustomInvocationc.c:1:10: fatal stdio.hs: No such file or directory #include &lt;stdio.hs ^ compilation terminated. ,CI,C,0.0,0,cbenu4cse19135
57588, missing terminating &gt; character #include &lt;stdio.hs ^ CustomInvocationc.c:1:10: fatal stdio.hs: No such file or directory #include &lt;stdio.hs ^ compilation terminated. ,CI,C,0.0,0,cbenu4cse19135
57594, missing terminating &gt; character #include &lt;stdio.hs ^ CustomInvocationc.c:1:10: fatal stdio.hs: No such file or directory #include &lt;stdio.hs ^ compilation terminated. ,CI,C,0.0,0,cbenu4cse19135
57599, missing terminating &gt; character #include&lt;stdio.hs ^ CustomInvocationc.c:1:9: fatal stdio.hs: No such file or directory #include&lt;stdio.hs ^ compilation terminated. ,CI,C,0.0,0,cbenu4cse19135
57679, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CE,C,0.0,0,cbenu4cse19361
57690, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19004
57708," stdio,h: No such file or directory #include&lt;stdio,h&gt; ^~~~~~~~~ compilation terminated. ",CE,C,0.0,0,cb_en_u4mee19239
57786, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19213
57819, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4ece19223
57869, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19005
57872, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19005
57934, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19032
58033, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19002
58453, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19028
58456, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4che19028
58810, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cvrahul666
58821, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cvrahul666
58857, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,THEJASWINI
58866, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cvrahul666
59223, studio.h: No such file or directory #include &lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,veera19421
59800, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,CBENU4CSE19116
59890, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19164
59903, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cse_19102
59916, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cse_19102
59982, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19164
60640, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,chaitanya1326
60819, stdio.in: No such file or directory #include &lt;stdio.in&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,sathvik7311
61365, missing terminating &gt; character #include&lt;stdio&lt; ^ CustomInvocationc.c:1:9: fatal stdio&lt;: No such file or directory #include&lt;stdio&lt; ^ compilation terminated. ,CI,C,0.0,0,prash
61371, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,yoshitha
61385, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,kedareswar
61843, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,CB_EN_U4MEE19238
61959, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4mee19114
61962, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4mee19114
61966, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4mee19114
61968, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4mee19114
61972, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4mee19114
62041, Stdio.h: No such file or directory #include &lt;Stdio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,Shanthan571
62310, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,rohit
62514, iostream: No such file or directory #include&lt;iostream&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,19cse425
62528, stdio.: No such file or directory #include&lt;stdio.&gt; ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,Cb_ENU4MEE19225
62686, conio.h: No such file or directory #include &lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,Shanthan571
62924, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19114
62935, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cse19114
62971, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cb_en_u4mee19229
63119, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,19MEEC21
63123, conio.h: No such file or directory #include &lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,CBENU4CSE19017
63125, conio.h: No such file or directory #include &lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,CBENU4CSE19017
63130," unknown type name 'vi'; did you mean 'void'? vi trial.c ^~ void CustomInvocationc.c:1:9: expected '=', ',', ';', 'asm' or '__attribute__' before '.' token vi trial.c ^ CustomInvocationc.c:2:10: fatal stdio.h: No such file or directory #include &lt; stdio.h&gt; ^~~~~~~~~~ compilation terminated. ",CI,C,0.0,0,CBENU4CSE19046
63137," unknown type name 'vi'; did you mean 'void'? vi trial.c ^~ void CustomInvocationc.c:1:9: expected '=', ',', ';', 'asm' or '__attribute__' before '.' token vi trial.c ^ CustomInvocationc.c:2:10: fatal stdio.h: No such file or directory #include &lt; stdio.h&gt; ^~~~~~~~~~ compilation terminated. ",CI,C,0.0,0,CBENU4CSE19046
63140, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,CBENU4CSE19023
63166, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19016
63170, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,ezhil_chandrasekar
63189, stdio: No such file or directory #include&lt;stdio&gt; ^~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19039
63224, stdi.h: No such file or directory #include&lt;stdi.h&gt; ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19030
63233, stdi.h: No such file or directory #include&lt;stdi.h&gt; ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19030
63283, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19008
63314," stdio,h: No such file or directory #include&lt;stdio,h&gt; ^~~~~~~~~ compilation terminated. ",CI,C,0.0,0,cbenu4cie19043
63326, sdio.h: No such file or directory #include&lt;sdio.h&gt; ^~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19018
63331, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19006
63391," stdio,h: No such file or directory #include&lt;stdio,h&gt; ^~~~~~~~~ compilation terminated. ",CI,C,0.0,0,cbenu4cie19013
63400," stdio,h: No such file or directory #include&lt;stdio,h&gt; ^~~~~~~~~ compilation terminated. ",CI,C,0.0,0,cbenu4cie19013
63401, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19030
63406, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19030
63417, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19040
63532, stdio.h?: No such file or directory #include&lt;stdio.h?&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cbenu4cie19006
63543, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19042
64044, tdio.h: No such file or directory #include&lt;tdio.h&gt; ^~~~~~~~ compilation terminated. ,CE,C,0.0,0,cbenu4cie19002
64232, stdio0.h: No such file or directory #include&lt;stdio0.h&gt; ^~~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cbenu4cie19008
64414, stdio.n: No such file or directory #include&lt;stdio.n&gt; ^~~~~~~~~ compilation terminated. ,CE,C,0.0,0,cbenu4cie19027
64509, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19021
64515, #include&lt;stdio.h: No such file or directory #include&lt;#include&lt;stdio.h&gt; ^~~~~~~~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19042
64518, #include&lt;stdio.h: No such file or directory #include&lt;#include&lt;stdio.h&gt; ^~~~~~~~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19042
64521, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4cie19021
64641, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19010
64663, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19023
64672, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19026
64681, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19026
64722, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19020
64735, iostream.h: No such file or directory #include&lt;iostream.h&gt; ^~~~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19019
64742, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19019
64761, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19019
64774, studio.h: No such file or directory #include&lt;studio.h&gt; ^~~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19019
64854, conio.h: No such file or directory #include&lt;conio.h&gt; ^~~~~~~~~ compilation terminated. ,CI,C,0.0,0,cbenu4aee19050
